product_id,image_reference,product_name,description,image_path,category,image_sha256,product_text,split_group,split
product_039726,9051.jpg,ADIDAS Men Speed Boat Grey Sports Shoes,"Walk along the coast line or indulge in an adventurous day of yatching in these Speed Boat shoes from adidas. Team these with shorts and tees for a day of nautical fun. Upper Synthetic textile uppers with synthetic tape overlays for better structure and comfort Perforations on parts of the forefoot and sides for better water drainage adidas patented 3-Stripe overlays on the sides for enhanced support and to exude the brand’s belief in performance Speed lacing system with a doggle for faster lacing Tongue with rubber edging for a snug Fit Contoured, stretch heel cup for added comfort Pull loop to enable easier pulling off of the shoes Brand name printed on the heel and engraved on the rubber tongue extension Misole Insole with a bold splatter pattern stitched to the footbed so that it stays in place Phylon midsole provides lightweight comfort Outsole Non-marking TRAXION® outsole provides exceptional traction in wet conditions Drainage ports at the bottom of the outsole shoe care Wipe surface with damp, clean cloth to remove dirt Do not machine wash or store in direct sunlight Walk along the coast line or indulge in an adventurous day of yatching in these Speed Boat shoes from Adidas. Team these with shorts and tees for a day of nautical fun. Upper Synthetic textile uppers with synthetic tape overlays for better structure and comfort Perforations on parts of the forefoot and sides for better water drainage Adidas patented 3-Stripe overlays on the sides for enhanced support and to exude the brand’s belief in performance Speed lacing system with a doggle for faster lacing Tongue with rubber edging for a snug fit Contoured, stretch heel cup for added comfort Pull loop to enable easier pulling off of the shoes Brand name printed on the heel and engraved on the rubber tongue extension Misole Insole with a bold splatter pattern stitched to the footbed so that it stays in place Phylon midsole provides lightweight comfort Outsole Non-marking TRAXION® outsole provides exceptional traction in wet conditions Drainage ports at the bottom of the outsole Shoe care Wipe surface with damp, clean cloth to remove dirt Do not machine wash or store in direct sunlight",D:\project\data\data\9051.jpg,Sports Shoes,0ff1dcb341fee9c660932994dc6cbdba5cade47ab1f7d350d03658708d22fe07,"Product: ADIDAS Men Speed Boat Grey Sports Shoes. Category: Sports Shoes. Description: Walk along the coast line or indulge in an adventurous day of yatching in these Speed Boat shoes from adidas. Team these with shorts and tees for a day of nautical fun. Upper Synthetic textile uppers with synthetic tape overlays for better structure and comfort Perforations on parts of the forefoot and sides for better water drainage adidas patented 3-Stripe overlays on the sides for enhanced support and to exude the brand’s belief in performance Speed lacing system with a doggle for faster lacing Tongue with rubber edging for a snug Fit Contoured, stretch heel cup for added comfort Pull loop to enable easier pulling off of the shoes Brand name printed on the heel and engraved on the rubber tongue extension Misole Insole with a bold splatter pattern stitched to the footbed so that it stays in place Phylon midsole provides lightweight comfort Outsole Non-marking TRAXION® outsole provides exceptional traction in wet conditions Drainage ports at the bottom of the outsole shoe care Wipe surface with damp, clean cloth to remove dirt Do not machine wash or store in direct sunlight Walk along the coast line or indulge in an adventurous day of yatching in these Speed Boat shoes from Adidas. Team these with shorts and tees for a day of nautical fun. Upper Synthetic textile uppers with synthetic tape overlays for better structure and comfort Perforations on parts of the forefoot and sides for better water drainage Adidas patented 3-Stripe overlays on the sides for enhanced support and to exude the brand’s belief in performance Speed lacing system with a doggle for faster lacing Tongue with rubber edging for a snug fit Contoured, stretch heel cup for added comfort Pull loop to enable easier pulling off of the shoes Brand name printed on the heel and engraved on the rubber tongue extension Misole Insole with a bold splatter pattern stitched to the footbed so that it stays in place Phylon midsole provides lightweight comfort Outsole Non-marking TRAXION® outsole provides exceptional traction in wet conditions Drainage ports at the bottom of the outsole Shoe care Wipe surface with damp, clean cloth to remove dirt Do not machine wash or store in direct sunlight",3130,train
product_033264,25422.jpg,Nike Men Air Profusion Green Sports Shoes,"Designed for absolute comfort, the nike Air profusion running shoe is stylish and comfortable. It's stylish upper makes it a great lifestyle footwear. Upper Heavily meshed upper for breathability, with synthetic overlays for enhanced shoe structure Lacing system for a snug, customised Fit Meshed and padded tongue and collar for all-day comfort Midsole Phylon midsole with upraised heel for impact protection and lightweight comfort Outsole TPR outsole with flex grooves for ease of movement Waffle-pattern lugs for grip and traction Scooped heel for extra cushioning to the backf oot Shoe care Wipe surface with a dry, clean cloth to remove dust Do not store in direct sunlight",D:\project\data\data\25422.jpg,Sports Shoes,b5b73aadcc9ebb8cb460fd1a5c08ecc5aa9bd9f8f9ca167bff511ed354d81bdc,"Product: Nike Men Air Profusion Green Sports Shoes. Category: Sports Shoes. Description: Designed for absolute comfort, the nike Air profusion running shoe is stylish and comfortable. It's stylish upper makes it a great lifestyle footwear. Upper Heavily meshed upper for breathability, with synthetic overlays for enhanced shoe structure Lacing system for a snug, customised Fit Meshed and padded tongue and collar for all-day comfort Midsole Phylon midsole with upraised heel for impact protection and lightweight comfort Outsole TPR outsole with flex grooves for ease of movement Waffle-pattern lugs for grip and traction Scooped heel for extra cushioning to the backf oot Shoe care Wipe surface with a dry, clean cloth to remove dust Do not store in direct sunlight",3131,train
product_036309,25584.jpg,Fila Men Redemption Black Sports Shoes,"Lightweight trainers for the lightweight runner is how the 'running Times' labels this Redemption fila shoe. The low top high performance design is best suited to quietly cater to all your running needs. Need we mention how great this sporty shoe looks with jeans? Upper Meshed upper with strategically placed synthetic overlays for absolute durability lightweight and mesh for breathable comfort Padded and meshed collar and tongue for in-step comfort Lace-up system for a snug, customised Fit Outsole reinforced onto the toe to act as a heel guard Midsole EVA midsole Outsole Curved midfoot and a TPU outsole Multidirectional lugs and grooves for absolute grip and traction, with a decoupled heel Shoe care Wipe surface with a dry, clean cloth to remove dust Do not store in direct sunlight",D:\project\data\data\25584.jpg,Sports Shoes,1da4b845d4651f94e30f7b96cb8068a292265a2c8b7a1e10dfcc8af59a1dfbf3,"Product: Fila Men Redemption Black Sports Shoes. Category: Sports Shoes. Description: Lightweight trainers for the lightweight runner is how the 'running Times' labels this Redemption fila shoe. The low top high performance design is best suited to quietly cater to all your running needs. Need we mention how great this sporty shoe looks with jeans? Upper Meshed upper with strategically placed synthetic overlays for absolute durability lightweight and mesh for breathable comfort Padded and meshed collar and tongue for in-step comfort Lace-up system for a snug, customised Fit Outsole reinforced onto the toe to act as a heel guard Midsole EVA midsole Outsole Curved midfoot and a TPU outsole Multidirectional lugs and grooves for absolute grip and traction, with a decoupled heel Shoe care Wipe surface with a dry, clean cloth to remove dust Do not store in direct sunlight",3132,train
product_011558,9380.jpg,Nike Men Elite Sports Shoes,"Combine a classic design with a comfortable Fit and lightweight feel, and what you get is the nike Elite SI shoe. Upper Nylon mesh upper for absolute breathability Strategically placed synthetic overlays for added shoe structure and durability nike swoosh overlays on the midfoot for enhanced style and midfoot support Padded tongue and collar for snug comfort Lace-up system for snug, customized fit Midsole Full length EVA midsole for superior cushioning and lightweight comfort Mildly padded sockliner for all-day comfort Outsole Durable rubber outsole with waffle pattern lugs for superior grip and traction Shoe care Do not machine wash Remove dust and dirt with damp clean cloth Do not store in direct sunlight",D:\project\data\data\9380.jpg,Sports Shoes,54f53a61c064c7b75d1316b45b1ffda0ad06c67738b314fa3b192ae696075a94,"Product: Nike Men Elite Sports Shoes. Category: Sports Shoes. Description: Combine a classic design with a comfortable Fit and lightweight feel, and what you get is the nike Elite SI shoe. Upper Nylon mesh upper for absolute breathability Strategically placed synthetic overlays for added shoe structure and durability nike swoosh overlays on the midfoot for enhanced style and midfoot support Padded tongue and collar for snug comfort Lace-up system for snug, customized fit Midsole Full length EVA midsole for superior cushioning and lightweight comfort Mildly padded sockliner for all-day comfort Outsole Durable rubber outsole with waffle pattern lugs for superior grip and traction Shoe care Do not machine wash Remove dust and dirt with damp clean cloth Do not store in direct sunlight",3133,train
product_010354,3181.jpg,Nike Men's Lunarelite Grey Red Shoe,"SHAPED FOR YOUR EVERY STRIDE  Incredibly  lightweight with a smooth transition, the nike LunarElite+ model of  shoes for men are designed for those who love to run. Without  sacrificing on cushioning and shock absorption, the nike LunarElite+  range of shoes is designed in such a manner that it adapts to your  stride &ndash  be it long or short.  Great deal for underpronators and overpronators  The Nike  LunarElite+ range of shoes are specially engineered for runners with  underpronated to moderately overpronated gait. Underpronated and  overpronated runners strike the ground at the lateral side of the heel.  As the individual transfers weight from the heel to the metatarsus, the  foot doesn&rsquo t roll enough in the medial (inside) direction for  overpronators and in the lateral (outside) direction for underpronators,  which could affect the knee as the foot doesn&rsquo t absorb shock properly.  However, the difference lies in the fact that in an underpronator, the  ankles do not experience much motion and are rigid, while in an  overpronator, the ankles roll inwards making one fall forward easily.  Nike realized that it had the responsibility to create the right running shoes that could cater to both underpronators and overpronators, with  ample support on both, the lateral and medial sides. This responsibility  that it took up resulted in the creation of the Nike LunarElite+ model  of shoes.  360 degrees of comfort  Without  sacrificing on cushioning, the Nike LunarElite+ range of shoes was  created with ultra-light, yet ultra-strong Flywire upper. The Flywire is  a lightweight support system that is made of tensile fibres that are  joined together to create a foundation to construct the upper material  of the shoe. It acts like a super strong synthetic ligament, wrapping  around the foot and supporting it precisely where it needs that extra  support, mapping the foot morphology like an X-ray. Flywire acts like  the second skin giving the runner that ultimate freedom and strength in  moving backwards, forwards, sideways, up and down. Think of the  direction and Nike LunarElite+ shoes will help you move that way with  complete convenience, locking your foot down.  This  range of shoes is created with open mesh uppers with strategic overlays  for enhanced support at targeted areas of the upper foot to enhance  performance, comfort and breathability. The no-sew design employed in  key zones ensure proper fitting and enhance comfort.  To add to  this snug Fit of the upper is the Lunarlon cushioning system in the  midsole that adds on a plush cushioning to absorb shock protecting the  feet, besides adding that extra spring in gait. The dynamic support  system adapts to the runner&rsquo s stride, adding that specific support to  every phase of the run.  Ultimate in protection  Besides,  Nike LunarElite+ shoes are engineered with a dual layer Ortholite insole  that is strong and breathable, replete with anti-microbial foam, making  this model of shoes ideal for athletes. The cushioned sockliner is made  of long lasting material and adds an exceptional step-in feel, while  the memory foam at the collar ensures absolute comfort and fit.  The Nike  LunarElite+ range of shoes are made of environmentally preferred rubber  and employ a modified waffle outsole that makes the shoes durable and  multi-surface tractional. The heel unit is made of highly durable carbon  rubber, reducing wear and tear, while the flex grooves enhance  flexibility, ensuring a smooth and efficient Nike run.  Shoe care 1. Brush surface with a soft, clean, damp cloth to remove dust 2. Do not machine wash",D:\project\data\data\3181.jpg,Sports Shoes,897169add166ffd2041066fe29f3d01d4ee57592935ef09898da35c00a539376,"Product: Nike Men's Lunarelite Grey Red Shoe. Category: Sports Shoes. Description: SHAPED FOR YOUR EVERY STRIDE  Incredibly  lightweight with a smooth transition, the nike LunarElite+ model of  shoes for men are designed for those who love to run. Without  sacrificing on cushioning and shock absorption, the nike LunarElite+  range of shoes is designed in such a manner that it adapts to your  stride &ndash  be it long or short.  Great deal for underpronators and overpronators  The Nike  LunarElite+ range of shoes are specially engineered for runners with  underpronated to moderately overpronated gait. Underpronated and  overpronated runners strike the ground at the lateral side of the heel.  As the individual transfers weight from the heel to the metatarsus, the  foot doesn&rsquo t roll enough in the medial (inside) direction for  overpronators and in the lateral (outside) direction for underpronators,  which could affect the knee as the foot doesn&rsquo t absorb shock properly.  However, the difference lies in the fact that in an underpronator, the  ankles do not experience much motion and are rigid, while in an  overpronator, the ankles roll inwards making one fall forward easily.  Nike realized that it had the responsibility to create the right running shoes that could cater to both underpronators and overpronators, with  ample support on both, the lateral and medial sides. This responsibility  that it took up resulted in the creation of the Nike LunarElite+ model  of shoes.  360 degrees of comfort  Without  sacrificing on cushioning, the Nike LunarElite+ range of shoes was  created with ultra-light, yet ultra-strong Flywire upper. The Flywire is  a lightweight support system that is made of tensile fibres that are  joined together to create a foundation to construct the upper material  of the shoe. It acts like a super strong synthetic ligament, wrapping  around the foot and supporting it precisely where it needs that extra  support, mapping the foot morphology like an X-ray. Flywire acts like  the second skin giving the runner that ultimate freedom and strength in  moving backwards, forwards, sideways, up and down. Think of the  direction and Nike LunarElite+ shoes will help you move that way with  complete convenience, locking your foot down.  This  range of shoes is created with open mesh uppers with strategic overlays  for enhanced support at targeted areas of the upper foot to enhance  performance, comfort and breathability. The no-sew design employed in  key zones ensure proper fitting and enhance comfort.  To add to  this snug Fit of the upper is the Lunarlon cushioning system in the  midsole that adds on a plush cushioning to absorb shock protecting the  feet, besides adding that extra spring in gait. The dynamic support  system adapts to the runner&rsquo s stride, adding that specific support to  every phase of the run.  Ultimate in protection  Besides,  Nike LunarElite+ shoes are engineered with a dual layer Ortholite insole  that is strong and breathable, replete with anti-microbial foam, making  this model of shoes ideal for athletes. The cushioned sockliner is made  of long lasting material and adds an exceptional step-in feel, while  the memory foam at the collar ensures absolute comfort and fit.  The Nike  LunarElite+ range of shoes are made of environmentally preferred rubber  and employ a modified waffle outsole that makes the shoes durable and  multi-surface tractional. The heel unit is made of highly durable carbon  rubber, reducing wear and tear, while the flex grooves enhance  flexibility, ensuring a smooth and efficient Nike run.  Shoe care 1. Brush surface with a soft, clean, damp cloth to remove dust 2. Do not machine wash",3134,train
product_005386,44408.jpg,Force 10 Men Grey Sports Shoes,"Style Note Sporty fashion never looked this good! This pair of performance oriented force 10 shoes is the right choice to complement your casual weekend wear. The brand's shoes have always made the cut when it comes to off-duty dressing - this pair refines that look for you. This shoe is also great for a fun run in the sun! Product Details Round toed grey shoes with mesh inlays for breathability Has a padded inner and tongue Thick rubber outsole, upraised at the heel Has curvy lugs all over the outsole Material and Care Synthetic Wipe with clean dry cloth to remove dust Do not machine wash",D:\project\data\data\44408.jpg,Sports Shoes,1dab567abbc86c414473509170aebc46895459e11b76d75bfa18151c254494cf,"Product: Force 10 Men Grey Sports Shoes. Category: Sports Shoes. Description: Style Note Sporty fashion never looked this good! This pair of performance oriented force 10 shoes is the right choice to complement your casual weekend wear. The brand's shoes have always made the cut when it comes to off-duty dressing - this pair refines that look for you. This shoe is also great for a fun run in the sun! Product Details Round toed grey shoes with mesh inlays for breathability Has a padded inner and tongue Thick rubber outsole, upraised at the heel Has curvy lugs all over the outsole Material and Care Synthetic Wipe with clean dry cloth to remove dust Do not machine wash",3135,train
product_023365,46806.jpg,Nike Men Orange Mercurial Glide Sports Shoes,"  Style Note  The Mercurial Glide III HG-V takes the 'Glide' design to the next level with this pair of soccer cleats. The supple upper is designed from soft, ultra-thin synthetic leather for better ball feel. Coloured stylishly in bright orange, this pair ensures you'll stand out among a crowd!  Product Details  Ultra-lightweight synthetic leather upper with branding on the toe region for stability, ideal Fit and better ball control  The last is contoured to mimic the foot shape to give a great fit  Sockliner contours your foot for a soft cushioned feel with textile cloth cover for low-profile cushioning and comfort  Traditional lacing system for secure fit  Lightweight outsole featuring multidirectional grip to allow quick cuts and changes in speed and direction on the pitch  Firm-ground (FG) cleats for use on short-grass fields that may be slightly wet but rarely muddy  Material and Care  Synthetic  Clean with a leather brush  Do not store under sunlight or wash  Style Note The Mercurial Glide III HG-V takes the 'Glide' design to the next level with this pair of soccer cleats. The supple upper is designed from soft, ultra-thin synthetic leather for better ball feel. Coloured stylishly in bright orange, this pair ensures you'll stand out among a crowd! Product Details Ultra-lightweight synthetic leather upper with branding on the toe region for stability, ideal fit and better ball control The last is contoured to mimic the foot shape to give a great fit Removable sockliner contours your foot for a soft cushioned feel with textile cloth cover for low-profile cushioning and comfort Traditional lacing system for secure fit Lightweight outsole featuring multidirectional grip to allow quick cuts and changes in speed and direction on the pitch Firm-ground (FG) cleats for use on short-grass fields that may be slightly wet but rarely muddy Material and Care Synthetic Clean with a leather brush Do not store under sunlight or wash",D:\project\data\data\46806.jpg,Sports Shoes,596e22ac04b03e647c3b28c3411846db5901b5f8be4d36ca004d9b382c833cb9,"Product: Nike Men Orange Mercurial Glide Sports Shoes. Category: Sports Shoes. Description: Style Note  The Mercurial Glide III HG-V takes the 'Glide' design to the next level with this pair of soccer cleats. The supple upper is designed from soft, ultra-thin synthetic leather for better ball feel. Coloured stylishly in bright orange, this pair ensures you'll stand out among a crowd!  Product Details  Ultra-lightweight synthetic leather upper with branding on the toe region for stability, ideal Fit and better ball control  The last is contoured to mimic the foot shape to give a great fit  Sockliner contours your foot for a soft cushioned feel with textile cloth cover for low-profile cushioning and comfort  Traditional lacing system for secure fit  Lightweight outsole featuring multidirectional grip to allow quick cuts and changes in speed and direction on the pitch  Firm-ground (FG) cleats for use on short-grass fields that may be slightly wet but rarely muddy  Material and Care  Synthetic  Clean with a leather brush  Do not store under sunlight or wash  Style Note The Mercurial Glide III HG-V takes the 'Glide' design to the next level with this pair of soccer cleats. The supple upper is designed from soft, ultra-thin synthetic leather for better ball feel. Coloured stylishly in bright orange, this pair ensures you'll stand out among a crowd! Product Details Ultra-lightweight synthetic leather upper with branding on the toe region for stability, ideal fit and better ball control The last is contoured to mimic the foot shape to give a great fit Removable sockliner contours your foot for a soft cushioned feel with textile cloth cover for low-profile cushioning and comfort Traditional lacing system for secure fit Lightweight outsole featuring multidirectional grip to allow quick cuts and changes in speed and direction on the pitch Firm-ground (FG) cleats for use on short-grass fields that may be slightly wet but rarely muddy Material and Care Synthetic Clean with a leather brush Do not store under sunlight or wash",3136,train
product_015938,3693.jpg,Lotto Men's Jumper White Black Shoe,"Composition White and black shoes with strong phylon midsole, synthetic mesh  upper, cushioned collar and tongue, and synthetic and carbon rubber  outsole Care 1. Use soft, clean, damp cloth to remove dust from surface 2. Do not machine wash Specially engineered for those who love to hit the gym to stay well  toned, looking stylish all the time, this pair of shoes from lotto is an  absolute pleasure for the feet. The mesh upper in shades of black and white not only makes it look fashionable, but also ensures ample  ventilation for the feet. The pair has padded collars and tongues to  ensure a snug Fit, while the cushioned insoles take the natural curve of  the feet rendering comfort at its best. With a lightweight midsole, you  can be assured that your feet are well protected from impact in these  shoes, while the arched multi-directional outsole enhances grip and  support, making the shoe slip resistant. The cross- laced mechanism, which keeps the foot firm in place and provides  added grip on rough terrain.",D:\project\data\data\3693.jpg,Sports Shoes,94b1aefcef1e2473b7f6bd4688562b5731a1d726a3f586c45057b13f52d99ed6,"Product: Lotto Men's Jumper White Black Shoe. Category: Sports Shoes. Description: Composition White and black shoes with strong phylon midsole, synthetic mesh  upper, cushioned collar and tongue, and synthetic and carbon rubber  outsole Care 1. Use soft, clean, damp cloth to remove dust from surface 2. Do not machine wash Specially engineered for those who love to hit the gym to stay well  toned, looking stylish all the time, this pair of shoes from lotto is an  absolute pleasure for the feet. The mesh upper in shades of black and white not only makes it look fashionable, but also ensures ample  ventilation for the feet. The pair has padded collars and tongues to  ensure a snug Fit, while the cushioned insoles take the natural curve of  the feet rendering comfort at its best. With a lightweight midsole, you  can be assured that your feet are well protected from impact in these  shoes, while the arched multi-directional outsole enhances grip and  support, making the shoe slip resistant. The cross- laced mechanism, which keeps the foot firm in place and provides  added grip on rough terrain.",3137,train
product_026605,32188.jpg,ADIDAS Men Marathon Blue Sports Shoes,"The legacy of the ultra-light and stylish shoe, adidas Marathon, continues - pushing you past the competition with the latest advances in premier adidas running technology. With an upper of air mesh for maximum ventilation and a non-slip lining for comfort and performance, the Adidas Marathon 10 running shoe will have you running in style and comfort. A lightweight moulded foam insole adds cushioning, making this pair priceles.   Upper Mesh upper with felt overlays for maximum durability Branding on the sides, heel and tongue Padded tongue and collar for exemplary comfort Central lace ups for a snug and customised Fit Removable sock-liner to accommodate an orthotic   Midsole Midsole gives lightweight comfort adiPrene insert gives shock absorption Torsion System provides mid-foot integrity while the adiPrene+ maintains forefoot propulsion and efficiency ForMotion technology along the edges of the outsole controls your stride for motion control and ground adaptability The adiWear outsole will give you the best durability in high-wear areas so the Adidas Marathon running shoe will last you run after run   Shoe care Rub surface with clean, damp cloth to remove dust Do not store in direct sunlight",D:\project\data\data\32188.jpg,Sports Shoes,5b80a3e2c08bb030199297021be7c8e602691365c9b029fc3b4036a0c3a9753f,"Product: ADIDAS Men Marathon Blue Sports Shoes. Category: Sports Shoes. Description: The legacy of the ultra-light and stylish shoe, adidas Marathon, continues - pushing you past the competition with the latest advances in premier adidas running technology. With an upper of air mesh for maximum ventilation and a non-slip lining for comfort and performance, the Adidas Marathon 10 running shoe will have you running in style and comfort. A lightweight moulded foam insole adds cushioning, making this pair priceles.   Upper Mesh upper with felt overlays for maximum durability Branding on the sides, heel and tongue Padded tongue and collar for exemplary comfort Central lace ups for a snug and customised Fit Removable sock-liner to accommodate an orthotic   Midsole Midsole gives lightweight comfort adiPrene insert gives shock absorption Torsion System provides mid-foot integrity while the adiPrene+ maintains forefoot propulsion and efficiency ForMotion technology along the edges of the outsole controls your stride for motion control and ground adaptability The adiWear outsole will give you the best durability in high-wear areas so the Adidas Marathon running shoe will last you run after run   Shoe care Rub surface with clean, damp cloth to remove dust Do not store in direct sunlight",3138,test
product_030017,6740.jpg,Nike Women Air Pegasus+ 28 Grey White Pink Shoe,"With legendary cushioning and absolute support, the nike Air Pegasus+ 28 running shoe works well for mild underpronators and overpronators. Replete with low-profile cushioning and ample ventillation, the nike Air Pegasus+ 28 also features a Nike+ option that allows you to use Nike+ compatible iPods, Stop watches and much more to clock your fitness regime. Upper   Meshed upper for maximum ventilation  Bootie that wraps around the foot offering a snug, breathable, comfort Fit  Strategically placed synthetic overlays with added TPU skeleton at the back foot for better shoe structure, full range of motion and secure fit  Flywire technology for premium, lightweight support  External heel counter to wrap the heel for a snug, secure fit  Lace-up system and padded mesh sockliner for snug, breathable fit  Cushioned sockliner that moulds to the foot, offering a custom fit and great support  Reflective elements for enhanced visibility in low light conditions   Midsole   Premium Cushlon foam midsole for soft, responsive cushioning and support  Nike Zoom unit in the heel for low-profile, responsive cushioning  Segmented crash pad for shock absorption, delivering a smooth ride   Outsole   Durable rubber outsole with waffle pattern lugs for maximum traction and stability  Heel pad made of BRS 1000 rubber for abrasion resistance  Toe guard reinforced for forefoot protection   Shoe care Wipe surface with damp, clean cloth to remove dust Do not machine wash Do not store in direct sunlight",D:\project\data\data\6740.jpg,Sports Shoes,eca24ce8d46dded9239a6652e3abb157b9ac726498da2753818d5984aa880dc6,"Product: Nike Women Air Pegasus+ 28 Grey White Pink Shoe. Category: Sports Shoes. Description: With legendary cushioning and absolute support, the nike Air Pegasus+ 28 running shoe works well for mild underpronators and overpronators. Replete with low-profile cushioning and ample ventillation, the nike Air Pegasus+ 28 also features a Nike+ option that allows you to use Nike+ compatible iPods, Stop watches and much more to clock your fitness regime. Upper   Meshed upper for maximum ventilation  Bootie that wraps around the foot offering a snug, breathable, comfort Fit  Strategically placed synthetic overlays with added TPU skeleton at the back foot for better shoe structure, full range of motion and secure fit  Flywire technology for premium, lightweight support  External heel counter to wrap the heel for a snug, secure fit  Lace-up system and padded mesh sockliner for snug, breathable fit  Cushioned sockliner that moulds to the foot, offering a custom fit and great support  Reflective elements for enhanced visibility in low light conditions   Midsole   Premium Cushlon foam midsole for soft, responsive cushioning and support  Nike Zoom unit in the heel for low-profile, responsive cushioning  Segmented crash pad for shock absorption, delivering a smooth ride   Outsole   Durable rubber outsole with waffle pattern lugs for maximum traction and stability  Heel pad made of BRS 1000 rubber for abrasion resistance  Toe guard reinforced for forefoot protection   Shoe care Wipe surface with damp, clean cloth to remove dust Do not machine wash Do not store in direct sunlight",3139,train
product_025952,31690.jpg,Nike Men Lunareclipse Blue Sports Shoes,"Style note Wondering whether to choose between a cushioned shoe or a stability shoe? Think no more, for nike brings to you the best of both rolled into one with the nike Lunareclipse 2 running shoe. Created for runners of all gaits, the floating heel support clip fits snugly around the heel, making it an incredibly comfortable shoe. Being a Nike+ range shoe, you can add on to it compatible iPods, Sports watches, sport bands and others items from the Nike+ range and clock your runs, calories, track your routes and more. Product Details Blue sports shoe with a mesh forefoot, tongue, backfoot and mouth for maximum ventilation Synthetic overlays for added shoe structure Backfoot wrap around badge for enhanced support to the heel Flywire technology on the side panels for ultra-lightweight support, reduced slippage and to lock the foot in place Synthetic twill laces with a perforated tongue for snug Fit Padded sockliner for in-step comfort and snug fit Reflective elements for enhanced visibility in low-light conditions Low profile midsole made of Lunarlon cushioning for lightweight comfort, maximum shock absorption and better feel of the road Innovative floating heel support clip for an enhanced ride and buttery smooth transition to midstance by reducing excessive rolling of the foot Plush, seamless interior for an incredibly comfortable fit Wedge shaped foam to limit excessive pronation Blown rubber outsole for efficient stride and maximum cushioning Multiple rubber and waffle traction patterns offering a smooth stride Multiple flex grooves for a more natural and effortless run Scoop under the heel for better impact protection Material and Care Synthetic, rubber Do not machine wash Remove dust and dirt with dry clean cloth",D:\project\data\data\31690.jpg,Sports Shoes,1f81fc8f7bc97c3eba387f11e48cf327d645ca1060e5c5ea890a3c16217c0b46,"Product: Nike Men Lunareclipse Blue Sports Shoes. Category: Sports Shoes. Description: Style note Wondering whether to choose between a cushioned shoe or a stability shoe? Think no more, for nike brings to you the best of both rolled into one with the nike Lunareclipse 2 running shoe. Created for runners of all gaits, the floating heel support clip fits snugly around the heel, making it an incredibly comfortable shoe. Being a Nike+ range shoe, you can add on to it compatible iPods, Sports watches, sport bands and others items from the Nike+ range and clock your runs, calories, track your routes and more. Product Details Blue sports shoe with a mesh forefoot, tongue, backfoot and mouth for maximum ventilation Synthetic overlays for added shoe structure Backfoot wrap around badge for enhanced support to the heel Flywire technology on the side panels for ultra-lightweight support, reduced slippage and to lock the foot in place Synthetic twill laces with a perforated tongue for snug Fit Padded sockliner for in-step comfort and snug fit Reflective elements for enhanced visibility in low-light conditions Low profile midsole made of Lunarlon cushioning for lightweight comfort, maximum shock absorption and better feel of the road Innovative floating heel support clip for an enhanced ride and buttery smooth transition to midstance by reducing excessive rolling of the foot Plush, seamless interior for an incredibly comfortable fit Wedge shaped foam to limit excessive pronation Blown rubber outsole for efficient stride and maximum cushioning Multiple rubber and waffle traction patterns offering a smooth stride Multiple flex grooves for a more natural and effortless run Scoop under the heel for better impact protection Material and Care Synthetic, rubber Do not machine wash Remove dust and dirt with dry clean cloth",3140,train
